mp4url,status
https://fileimosscdn.lejiaolexue.com/shixun/bae303302d3282f0141406398e21e4cc7e42c45f.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/a526bc83456411c74ccdbec2242b3e75a9561f0e.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/7309ec0a89183f79ef3f154991172d168b62662f.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/e4b7fbdf16722838171e3f102c26872e9a0379cd.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/526ce4c42037d525c17110237883f6c0d5760ed5.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/a1f8b6db0529cb6662dc684d55b73f277a67d056.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/691115fd2c1bd1890b33419fe2377fa41f84f4d3.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/571563167c1eb1d2dcd44d71b10c64b9a29c01c0.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/366ec37f73dc9f372e53ece0d6937aab018a8a52.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/82bfa4b11558d57ef661161f81330f22e56f09ec.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/707bee778decc2e6b97b29cdda2e590f2e48971d.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/b6f3b00c597fa68595e8f8e2d2e069a45c05551c.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/73cc50ab871ff2e4212e7da569f79d7cd6c07f6c.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/12dd3e00e351551b0b304f258fcb8a4baf11dee5.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/26f4d32fd1c84129218032b3afb8faa38f767219.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/ad6cfab29f1f1b1dd9e5aae6e434afa156bb11b9.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/1c859a25f5e29243b3e84ef2cbdee9beefc65f46.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/707bee778decc2e6b97b29cdda2e590f2e48971d.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/707bee778decc2e6b97b29cdda2e590f2e48971d.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/4159750eaf265ad434290175e4a8a9c06fa16f76.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/707bee778decc2e6b97b29cdda2e590f2e48971d.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/bcdb6f9940d79c9414daf768d4b9ff5296e5cf89.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/2caa2533b622418b5835e4b4b2041b225295337b.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/707bee778decc2e6b97b29cdda2e590f2e48971d.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/bbce815876cddea94c7b753dfb2f4e518a969a37.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/707bee778decc2e6b97b29cdda2e590f2e48971d.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/1e51c70209510d0b2d6bba8f22d5fe1eb0f1668e.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/65741033ea74f68eb009797beaa68460e4413502.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/c45ee90ec95fcd271372786c64196a4640d5ac98.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/238559dad5f651563ebe890d4a89f3ac50178fc6.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/dae5fb8d0b7f1f9bace2733f0a17fe9f2fdd7dba.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/245157271e1cd00635053467584a01de2294fad1.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/cdb9fdbe94f190892f76011fcd3fbf08a934af31.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/961b1812568d2f0e56f3f2cfbe29aa99287e34ac.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/c674a4d169315f738fd2853eb53cceb52e6ced8d.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/707bee778decc2e6b97b29cdda2e590f2e48971d.MP4,200
https://fileimosscdn.lejiaolexue.com/shixun/8ab3a7d7a0443049d007b4b9e6d028b5e2d971ef.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/a9563835e6a34d9278a38032d3bd6b6e46d937d8.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/bca650d1339b9dc1d8169d04d085f3286d4b1489.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/1bbfc79c9047a7a2b1574f6d237f9912a570b99a.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/f06ca0fb58da88feaab2f77b5d3aa13319e7a4e5.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/1d38b1f1818b174b16cdf8be95dcb36ed26f4ca1.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/a0360d16dab5704f715efe479e600332e7cf5a9f.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/1a3d162828c38a639b987d648e57ef7f2b28f9dc.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/43622446836ee7e73cfd5d36f4df959931de5a3b.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/354fc4a392832fa193fe937ec87cb5edaad5e77c.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/3701db74e19178b4a5ffdfa0626fb82945974f4e.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/2f8774ca58aa8a37cf91a6ec98770015e70f64ef.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/4d31df854af0c78c7c2566193b9accac9e9ce69a.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/a22d8f4ee5fe6906da5970aeb65296cce9d441f1.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/e2eb526d87a631f41dff82c8bf8ed9d99d927c25.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/6837c904f5b97533aa870b46d388aa61b487b7a1.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/a4ecf53be6575eb4c80ed85c47151944056122fa.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/e69c3c9c06683d8869630a36578d685cf211da29.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/febbfb27d9899e2c3a0ac06ebc070b7e53ad82df.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/2b004016a53f6d7c63798105a666ebe662de1b2d.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/ec1a7ffeae108efe87fd0d277f4773b73849dfe0.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/8be86fa37efbd1c42c82ddfb366901781e015602.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/049d98c7b4ea95047cd7e72628ed9033e7bd18ee.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/a9cced670faedfc581347b1d994c18f81173af63.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/08f9761ecbba8e3c1d2b7fa336071c9bb168717c.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/8645f7a4d335fb6d818f3ce649e9547158b02db8.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/f411bd250f9a5ccfdd57caf83ab89741848231e1.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/6af1aa870c015af24a026b8c25a5be597eddef39.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/e115d33b6dd64e4831a8b5653b3c13f8d6380e99.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/a24a2bab9139721697573f22affc0aee54403d78.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/09573df3345bd650634d6fccaabf4d323b1a61ce.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/afdeae4a9ab78ad767e2d2daf7512f897458088c.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/8a43b3c276178ff5d75965f09f9e89b5068fcf9c.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/16fdd9e1927b1b0751c5cf4f583a2d4b30ed8e74.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/4e20c684bbc8569c5837183e2fbf82428417da6d.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/c6d6fbaa25330632fd1aa48b9b10af6ce53aaf94.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/8179b1e56b54b72bf97d516b4108a126fb64d667.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/4b93e864b4b34df60d23d28309baf950502c0c25.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/1deab623050601cd287d8836b32184caff6ab37d.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/882df4a78940edd4423c2421ba06b7af9e1a4d43.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/72e5636574ca1b91eb747407c70a17f8269e04e6.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/a9a6ef36013aa6245c707b274389bca9d3749d41.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/a422c73b32147c1bd72e0e5a5d5e40cbe09a8b35.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/f6ad7e25e5c99eb2828cac62cadb3ccfa3c3813d.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/f84b187eaf8d4e06d51ab8e43cae3c68f7882c53.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/7362f42b311bfc56ae8b56dc3800a79bb00b8ed7.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/0c386e7d81df49ebc68f470ffb19242c0bb5e07d.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/87fcacf585a4205fd668a667d69b7ff523bced09.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/0a20b77b59456e2496e4ad31b0a8b16d8d6710f3.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/890cc022b8c1d1b7b4e633fd07c2915fbb248363.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/5530171a641e5e2861ef9d97d0400d9bdac8120d.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/c88e17503dfd0ec59b12ab45babccfc189aa315a.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/c82094b55f3639bb2089ed4255a522bd69ce2c27.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/011e31f17a94ae5d427fa83de6948fbb568c8975.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/9c0eed1d230ca1afa6a0e05b5037b4692bb65e63.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/70ba23697169609ca46b3982776d45374ad7a498.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/6c846142ab2104bcd02e917ab0bc8cc019ed21be.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/2772dfdb28d404501566b8275673c446869016b2.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/b690fe1b890b65ac4e712269b3841385e83724d0.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/fd4912c869baa85d3299625885e97a3aa22dedfc.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/ef3a91b4ee954365ab20ae4ac96b3de2b751a4d5.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/c859e50c8a0e16f9f916d4d739361f9ab9934aa9.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/325aea138d946237296f5ad00bdd1a72c928fff0.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/0f4fbdc2ba77d2b2f25a5613d282de28933916d6.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/f881bdd67d2344b041743e7302bf77c6d6a5e424.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/294f58c2399df3546e1b38c10ab7e5561d9db0c0.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/db8a6e70f795f97a33bd1880b67641244d833414.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/faeba831ab864d04723dd0dc1637a017152da6cd.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/3bb01b3f1a90ad79acd5a2b88ac697ee4cf362aa.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/ad8dd68254c9dd6cf681a3d1ea7e5680181eccc0.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/88b3d116eda3748c522bfe53d2d7915854f064cc.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/b07ad326262f32ec64074400014b198a2a2c3fb5.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/6ab8bb2b4c8af06ab18223ede73079355b55efa7.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/f7734c416fb9168827b2f6a6d2d3c396263e0485.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/1dec71e6e3e41d83eac9ef4e226925a253bba585.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/64504ed5af9f95853605ac4c9a6b69308c359c72.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/a7f426e217260751cb86f520411a57f6d0166f31.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/b11aa6cf5145375ad76fdcf8421e25b1fd03b8ab.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/3dcd23f1bf4376ee514d626a512f4a8aec952a1f.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/021bde7575e19149b3f20249d6fd2555c727f589.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/4cb9dff514424591de7b46efebd37ca97d761b4c.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/74bd3f186bea221b69ebad91dc7ef4c462a38018.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/008718d2428c47077fae215f7ab899c10adf0079.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/70f9b72085997ab8ae08214d08afe6c39bf046ca.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/6c6832201ea522699041e29defd83f28bfb5af75.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/e0eb841748aa5d4d12cdcf7fd66e2e5290329f74.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/1273c999fa58a68adc1ef89bcbe86a6b430bae2c.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/f20c838e878350a8592633b3882104ac5fefcf1d.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/a8a3534a8a90d8d43eed258d2f8c044087423602.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/9e13bf3c051bc9acc3a6e6dd63a12788de67f8e0.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/5b81099156eeb63d11414ea97512e254a7cee415.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/714d8efc68791ab069688b1b11ce78acfdb2e3c2.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/88ad9f8fe74de3525fe42e03fe43f611c825436e.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/f19e49770d31588c81219aacd70a096281adf166.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/af0c8211633fa7aab003823bd3afa511215e7d66.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/53a17a2ab3305753f1fe8c634cff42cf66cfa297.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/ab74a5b30d8c6ef3ce0786f8038e90601b43c8ec.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/2d173611f835c72838972a9d4fdae7476bcccf8d.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/88db7100733705e101d2a8a75e67617aaaa67e0e.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/56c56a99f20504efdab68e183ee81a2016323a8a.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/d614aca16ff6292670b21f5ebe6fbef91a54aeff.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/65871027e85d64aafb7fb6e9ef4dc6eba0918ebc.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/f27c7ac836e91ead7bbc0c33fedd71f13dbe7842.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/c5ee3dea8e936fe9be23c06e67e861d301c8cf84.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/bbea34042535404b449b1095f8a20353d7bc98fa.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/f52f6fab439f47b1fd4bc246e0bd85956c1cca46.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/c35fdb5648dae01eb1d8443939af3d3993b46cdb.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/10c5dce0a8b0981314a418d277dad10aded429d8.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/e4fd0fc473100658f91455162982dce952da4e19.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/95e662f713e0a775615d9cfa3846e44278af3d36.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/f934e5e4ee1b5f2b1d888e29a502a66570145afd.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/d40d69b19b94d4d407ec3ff85bfeba310da81253.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/4279c684b62fd6ccc1e648838ca5abd3c170c682.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/9d4cbc71fd02888a5900293938883af1f8996a39.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/da0ba618e7b43e3fcebf6b6b1d9ba946a38860fd.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/bd1c7608360a20ff14b90356e858e25a509a87fa.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/d287b8b9deb22e542af5fbdc6c472506b830f503.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/40c1170521ecbd5aab9bff6f95a8abb5bd112b21.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/ab7f0e593000fc762bce520a8f811b607494638e.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/6f9aa207e93f46834a9d58b0cd2d892585cbaf71.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/f7bda24c34307f37e1d3bb45d89199a7e4745044.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/f2c954da8a041d14a6b5b4dd11612ae2ad933d6a.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/0f35ca733e379dee6351250327d0a0c7f735ccaa.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/3609e75fda4abae6adc5e96dc0a3e6aaf9d630fe.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/f346454c16ab53c9d18d6884ef6c11aef2286d56.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/a9df601e2f672abe3ea5e185daf3cd8dfa929c41.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/945b4ea35efd3d72f09e31ca7b3e164834702149.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/53fa9ba7781d4d95608d1f0327c8bad197bc16a5.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/f6d93504766754c03a3873ba9c8c111397c42df1.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/e809227f1cf4188ae83c96202d65ec0e08978fe4.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/a99216ce32ab20159f5b421bb4d96171a9339a4e.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/b21a88144263467edc4b9dad8dd1853d5f2922b1.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/7bd3fac949dbcddbc243762867c0f2ee102a9f43.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/3aaa7f3eaacb5fc103ed9c3f3272949eee6db280.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/ec405cf8b55012a739674635e28001620b33dd62.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/0f24755727825ace44bd6b73447f3b3e86bd66bb.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/4f341338aa67fce35fd6cd8373efb15fff6fc880.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/93f89ad12816a921f84f7832321be218b4199f33.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/853f7ccbd6e54e1df82326b9e3fea07470164ee1.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/441f882664e4916050c4d36e6b9d209699037fd6.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/c4dcb9789758ada1aac3165f88bbd4594f346905.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/df9bd339151d8d00a268ddb862e0346bd4a06edb.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/7702c75c4fe2862a359677684c60a807c45a2079.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/190e039b28c6a803a5bcb4f9f81e44d7bb300cba.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/b4d0f46fb480761bf5bfc233a173a00554794bde.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/59e1f01b8b31389527200872947f42bd0445c5e4.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/0798b4c60b24b468bcb0152c7f2e2173909c52bc.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/189c91bdc20e28ae41fc14c38f0853aa8cc2fda5.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/053d84915463dfc768d9e1b02ae4ebcca07667a8.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/caa657d61b690923830afa14432f164e87700a3b.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/c4d0d10a0cbc3dbf32cf559c47061cb392c43b1c.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/38bb4bd523152c1dc5d03fce93b419aec0a99b2d.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/879e333893f70afd70129a8c1321cf2a3827f12a.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/a504be64fc9ef0a75e59af56e2ed6f18f426f4b0.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/341a76146dcc04186bf803146ac311f5dd1c334a.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/32fe70e57a220c2645e80807efb53d6efe6e3445.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/347699a9c160a6092ed2427ce5a1e02552630119.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/72978989df3ef7a21cedb5a9d9a1e39bac64a413.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/e85362d70a8822cd9fc5e87f4412e25ffa7c7519.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/c8cafc8b7773207cc2d28a65b840acafc533d345.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/35a150bc751a8ba65bba81524e7e03c8bed0fcb2.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/45f2ecd313663f6732a9f91b11c6d4fd9f4f8248.mp4,200
https://fileimosscdn.lejiaolexue.com/shixun/5256dfb6e12362d20a894ec12bae5f219aadbd27.mp4,200
